antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
frozenset({1684256}),frozenset({1681904}),0.5889,0.6661333333333334,0.46,0.7811173374087282,1.172614097391005,0.06771408000000001,1.5253225756400317,1684256,1681904
frozenset({1681904}),frozenset({1685040}),0.6661333333333334,0.5440333333333334,0.4236333333333333,0.6359587670136109,1.1689702230505683,0.06123459555555549,1.2525137961053836,1681904,1685040
frozenset({1685040}),frozenset({1681904}),0.5440333333333334,0.6661333333333334,0.4236333333333333,0.7786900312480852,1.1689702230505683,0.06123459555555549,1.508592986341823,1685040,1681904
frozenset({1681904}),frozenset({1685488}),0.6661333333333334,0.5023666666666666,0.4154,0.6235988791032826,1.2413221666179073,0.08075681777777777,1.3220824957901267,1681904,1685488
frozenset({1685488}),frozenset({1681904}),0.5023666666666666,0.6661333333333334,0.4154,0.8268860725897419,1.241322166617907,0.08075681777777777,1.9285950683531365,1685488,1681904
frozenset({1681904}),frozenset({1686160}),0.6661333333333334,0.4907,0.3873333333333333,0.5814651721377101,1.1849708011773183,0.060461706666666615,1.2168640841702532,1681904,1686160
frozenset({1686160}),frozenset({1681904}),0.4907,0.6661333333333334,0.3873333333333333,0.7893485496909176,1.1849708011773181,0.060461706666666615,1.584924604966139,1686160,1681904
frozenset({1681904}),frozenset({1687392}),0.6661333333333334,0.6092333333333333,0.4761666666666667,0.7148218574859888,1.17331376728017,0.07033603555555556,1.3702546177691994,1681904,1687392
frozenset({1687392}),frozenset({1681904}),0.6092333333333333,0.6661333333333334,0.4761666666666667,0.7815834108442306,1.17331376728017,0.07033603555555556,1.5285774215096866,1687392,1681904
frozenset({1681904}),frozenset({1687504}),0.6661333333333334,0.6021666666666666,0.4655666666666667,0.6989091273018415,1.160657283091904,0.06444337777777781,1.3213065204143817,1681904,1687504
frozenset({1687504}),frozenset({1681904}),0.6021666666666666,0.6661333333333334,0.4655666666666667,0.7731525048436203,1.160657283091904,0.06444337777777781,1.4717670408329269,1687504,1681904
frozenset({1681904}),frozenset({1688064}),0.6661333333333334,0.8699333333333333,0.6367666666666667,0.9559147317854284,1.0988367673217432,0.057275075555555555,2.950343094967844,1681904,1688064
frozenset({1688064}),frozenset({1681904}),0.8699333333333333,0.6661333333333334,0.6367666666666667,0.7319717986052572,1.0988367673217432,0.057275075555555555,1.24564006671432,1688064,1681904
frozenset({1681904}),frozenset({1688960}),0.6661333333333334,0.7210333333333333,0.5525,0.8294135308246597,1.150312326047792,0.07219566222222223,1.6353387699227537,1681904,1688960
frozenset({1688960}),frozenset({1681904}),0.7210333333333333,0.6661333333333334,0.5525,0.766261384124636,1.150312326047792,0.07219566222222223,1.4283761603375527,1688960,1681904
frozenset({1681904}),frozenset({1690640}),0.6661333333333334,0.3733,0.3213,0.4823358686949559,1.292086441722357,0.07263242666666661,1.210630526824553,1681904,1690640
frozenset({1690640}),frozenset({1681904}),0.3733,0.6661333333333334,0.3213,0.8607018483793195,1.2920864417223572,0.07263242666666661,2.3967774358974347,1690640,1681904
frozenset({1681904}),frozenset({1694000}),0.6661333333333334,0.4195333333333333,0.3359666666666667,0.504353482786229,1.2021773783240801,0.05650152888888893,1.171130324751809,1681904,1694000
frozenset({1694000}),frozenset({1681904}),0.4195333333333333,0.6661333333333334,0.3359666666666667,0.8008104242809472,1.20217737832408,0.05650152888888893,1.6761251961175383,1694000,1681904
frozenset({1681904}),frozenset({1708336}),0.6661333333333334,0.43146666666666667,0.3476666666666667,0.5219175340272217,1.209635817430211,0.060252337777777776,1.189195115483916,1681904,1708336
frozenset({1708336}),frozenset({1681904}),0.43146666666666667,0.6661333333333334,0.3476666666666667,0.8057787391841781,1.2096358174302113,0.060252337777777776,1.719001644126227,1708336,1681904
frozenset({1681904}),frozenset({1709008}),0.6661333333333334,0.7364333333333334,0.5615,0.8429243394715772,1.144603728970593,0.07093720888888883,1.6779599447807145,1681904,1709008
frozenset({1709008}),frozenset({1681904}),0.7364333333333334,0.6661333333333334,0.5615,0.7624586973249445,1.1446037289705933,0.07093720888888883,1.4055099593495932,1709008,1681904
frozenset({1681904}),frozenset({1902656}),0.6661333333333334,0.6296,0.4668,0.7007606084867894,1.113025108778255,0.04740245333333326,1.237804949832776,1681904,1902656
frozenset({1902656}),frozenset({1681904}),0.6296,0.6661333333333334,0.4668,0.7414231257941549,1.113025108778255,0.04740245333333326,1.2911698607698603,1902656,1681904
frozenset({1681904}),frozenset({2118368}),0.6661333333333334,0.5371,0.4464,0.6701361088871097,1.2476933697395451,0.08861978666666664,1.403306067961165,1681904,2118368
frozenset({2118368}),frozenset({1681904}),0.5371,0.6661333333333334,0.4464,0.8311301433625023,1.2476933697395451,0.08861978666666664,1.977064902609335,2118368,1681904
frozenset({1681904}),frozenset({2118592}),0.6661333333333334,0.5501666666666667,0.4465,0.6702862289831866,1.2183330426837684,0.08001564444444442,1.364314665857237,1681904,2118592
frozenset({2118592}),frozenset({1681904}),0.5501666666666667,0.6661333333333334,0.4465,0.8115722508330808,1.2183330426837682,0.08001564444444442,1.771855091103965,2118592,1681904
frozenset({1681904}),frozenset({2165968}),0.6661333333333334,0.43833333333333335,0.3156333333333333,0.4738290632506004,1.0809788515222822,0.023644888888888882,1.0674604533206529,1681904,2165968
frozenset({2165968}),frozenset({1681904}),0.43833333333333335,0.6661333333333334,0.3156333333333333,0.7200760456273764,1.0809788515222825,0.023644888888888882,1.1927048809200396,2165968,1681904
frozenset({1681904}),frozenset({2515184}),0.6661333333333334,0.4509,0.3167,0.4754303442754203,1.0544030700275455,0.016340479999999935,1.0467627969092814,1681904,2515184
frozenset({2515184}),frozenset({1681904}),0.4509,0.6661333333333334,0.3167,0.702373031714349,1.0544030700275455,0.016340479999999935,1.1217621460506702,2515184,1681904
frozenset({1683024}),frozenset({1683136}),0.5378666666666667,0.49146666666666666,0.349,0.6488596926127912,1.320251680574046,0.08465646222222217,1.4482340040004702,1683024,1683136
frozenset({1683136}),frozenset({1683024}),0.49146666666666666,0.5378666666666667,0.349,0.7101193705914269,1.320251680574046,0.08465646222222217,1.5942194353454993,1683136,1683024
frozenset({1683024}),frozenset({1683696}),0.5378666666666667,0.6106333333333334,0.39143333333333336,0.7277516113039166,1.191798042421393,0.06299401777777774,1.4301890583504056,1683024,1683696
frozenset({1683696}),frozenset({1683024}),0.6106333333333334,0.5378666666666667,0.39143333333333336,0.6410284404170533,1.191798042421393,0.06299401777777774,1.2873814679643145,1683696,1683024
frozenset({1683024}),frozenset({1683808}),0.5378666666666667,0.5381,0.3781,0.7029623202776399,1.306378591855863,0.08867394666666661,1.5550215731274768,1683024,1683808
frozenset({1683808}),frozenset({1683024}),0.5381,0.5378666666666667,0.3781,0.702657498606207,1.306378591855863,0.08867394666666661,1.5542121666666662,1683808,1683024
frozenset({1684256}),frozenset({1683024}),0.5889,0.5378666666666667,0.3914666666666667,0.6647421746759495,1.2358865419111604,0.07471698666666665,1.3784416005402667,1684256,1683024
frozenset({1683024}),frozenset({1684256}),0.5378666666666667,0.5889,0.3914666666666667,0.7278135845314824,1.2358865419111604,0.07471698666666665,1.510361930783242,1683024,1684256
frozenset({1683024}),frozenset({1685040}),0.5378666666666667,0.5440333333333334,0.38093333333333335,0.7082300446207238,1.3018136963802287,0.08831593777777774,1.5627608609459074,1683024,1685040
frozenset({1685040}),frozenset({1683024}),0.5440333333333334,0.5378666666666667,0.38093333333333335,0.7002021934930458,1.3018136963802287,0.08831593777777774,1.5414833708018256,1685040,1683024
frozenset({1683024}),frozenset({1685488}),0.5378666666666667,0.5023666666666666,0.34636666666666666,0.6439638076351015,1.2818601439223043,0.07616038222222221,1.3977043458079486,1683024,1685488
frozenset({1685488}),frozenset({1683024}),0.5023666666666666,0.5378666666666667,0.34636666666666666,0.6894698427443434,1.2818601439223043,0.07616038222222221,1.488207578347578,1685488,1683024
frozenset({1686160}),frozenset({1683024}),0.4907,0.5378666666666667,0.3424333333333333,0.6978466136811358,1.2974342098682494,0.07850215999999993,1.5294660071942443,1686160,1683024
frozenset({1683024}),frozenset({1686160}),0.5378666666666667,0.4907,0.3424333333333333,0.6366509667823499,1.2974342098682492,0.07850215999999993,1.4016825515947462,1683024,1686160
frozenset({1683024}),frozenset({1687392}),0.5378666666666667,0.6092333333333333,0.40326666666666666,0.7497521070897372,1.2306485316349574,0.07558036444444444,1.5615183093940892,1683024,1687392
frozenset({1687392}),frozenset({1683024}),0.6092333333333333,0.5378666666666667,0.40326666666666666,0.6619248235487225,1.2306485316349574,0.07558036444444444,1.3669543507579438,1687392,1683024
frozenset({1687504}),frozenset({1683024}),0.6021666666666666,0.5378666666666667,0.39636666666666664,0.6582341544422917,1.2237868513428825,0.07248128888888888,1.352192851743872,1687504,1683024
frozenset({1683024}),frozenset({1687504}),0.5378666666666667,0.6021666666666666,0.39636666666666664,0.7369236489836389,1.2237868513428822,0.07248128888888888,1.512235257165292,1683024,1687504
frozenset({1683024}),frozenset({1688064}),0.5378666666666667,0.8699333333333333,0.5184,0.9638076351016359,1.1079097652329326,0.050491857777777704,3.5937598173515806,1683024,1688064
frozenset({1688064}),frozenset({1683024}),0.8699333333333333,0.5378666666666667,0.5184,0.5959077323932868,1.1079097652329326,0.050491857777777704,1.1436332005815788,1688064,1683024
frozenset({1683024}),frozenset({1688960}),0.5378666666666667,0.7210333333333333,0.45393333333333336,0.8439514129895884,1.1704748920386323,0.06611353777777779,1.787691077574794,1683024,1688960
frozenset({1688960}),frozenset({1683024}),0.7210333333333333,0.5378666666666667,0.45393333333333336,0.6295594285978457,1.1704748920386323,0.06611353777777779,1.2475235409126837,1688960,1683024
frozenset({1683024}),frozenset({1708336}),0.5378666666666667,0.43146666666666667,0.3236,0.6016360932077343,1.3943976202280615,0.09152846222222219,1.4271707944409873,1683024,1708336
frozenset({1708336}),frozenset({1683024}),0.43146666666666667,0.5378666666666667,0.3236,0.75,1.3943976202280612,0.09152846222222219,1.8485333333333331,1708336,1683024
frozenset({1683024}),frozenset({1709008}),0.5378666666666667,0.7364333333333334,0.44993333333333335,0.8365146256817054,1.1359000031888453,0.05383039111111104,1.612172757139246,1683024,1709008
frozenset({1709008}),frozenset({1683024}),0.7364333333333334,0.5378666666666667,0.44993333333333335,0.6109627483818404,1.1359000031888455,0.05383039111111104,1.187889672290091,1709008,1683024
frozenset({1683024}),frozenset({1902656}),0.5378666666666667,0.6296,0.3846,0.7150470996529499,1.1357164861069724,0.04595914666666662,1.2998639408438448,1683024,1902656
frozenset({1902656}),frozenset({1683024}),0.6296,0.5378666666666667,0.3846,0.610864040660737,1.1357164861069724,0.04595914666666662,1.1875883537414964,1902656,1683024
frozenset({1683024}),frozenset({2118368}),0.5378666666666667,0.5371,0.35873333333333335,0.6669558750619732,1.2417722492310057,0.06984514666666664,1.3899059173799775,1683024,2118368
frozenset({2118368}),frozenset({1683024}),0.5371,0.5378666666666667,0.35873333333333335,0.6679079004530504,1.2417722492310057,0.06984514666666664,1.391581835170996,2118368,1683024
frozenset({1683024}),frozenset({2118592}),0.5378666666666667,0.5501666666666667,0.3641333333333333,0.6769955379276151,1.230528090749982,0.06821702222222215,1.3926536198516237,1683024,2118592
frozenset({2118592}),frozenset({1683024}),0.5501666666666667,0.5378666666666667,0.3641333333333333,0.6618600424113904,1.230528090749982,0.06821702222222215,1.3666924684942956,2118592,1683024
frozenset({1683136}),frozenset({1683696}),0.49146666666666666,0.6106333333333334,0.35346666666666665,0.7192078133478025,1.1778063431646963,0.05336073777777778,1.3866720128824475,1683136,1683696
frozenset({1683696}),frozenset({1683136}),0.6106333333333334,0.49146666666666666,0.35346666666666665,0.5788525574540094,1.1778063431646963,0.05336073777777778,1.2074947677684162,1683696,1683136
frozenset({1683136}),frozenset({1683808}),0.49146666666666666,0.5381,0.3233666666666667,0.6579625610417797,1.222751460772681,0.05890845333333333,1.3504369621257188,1683136,1683808
frozenset({1683808}),frozenset({1683136}),0.5381,0.49146666666666666,0.3233666666666667,0.600941584587747,1.2227514607726813,0.05890845333333333,1.274333064265756,1683808,1683136
frozenset({1684256}),frozenset({1683136}),0.5889,0.49146666666666666,0.3312,0.5624044829342842,1.1443390184501172,0.041775280000000026,1.162108187815289,1684256,1683136
frozenset({1683136}),frozenset({1684256}),0.49146666666666666,0.5889,0.3312,0.673901247965274,1.1443390184501172,0.041775280000000026,1.2606610648918468,1683136,1684256
frozenset({1683136}),frozenset({1685040}),0.49146666666666666,0.5440333333333334,0.3122666666666667,0.63537710255019,1.1679010524174804,0.044892417777777804,1.2505157242063494,1683136,1685040
frozenset({1685040}),frozenset({1683136}),0.5440333333333334,0.49146666666666666,0.3122666666666667,0.573984437228111,1.1679010524174802,0.044892417777777804,1.1936966105757705,1685040,1683136
frozenset({1683136}),frozenset({1685488}),0.49146666666666666,0.5023666666666666,0.3028,0.6161150298426479,1.226424981439814,0.055903528888888915,1.2963084570082453,1683136,1685488
frozenset({1685488}),frozenset({1683136}),0.5023666666666666,0.49146666666666666,0.3028,0.602746997544954,1.226424981439814,0.055903528888888915,1.2801245810366908,1685488,1683136
frozenset({1683136}),frozenset({1687392}),0.49146666666666666,0.6092333333333333,0.34303333333333336,0.6979788388497016,1.1456675146627482,0.04361545777777781,1.2938387005015346,1683136,1687392
frozenset({1687392}),frozenset({1683136}),0.6092333333333333,0.49146666666666666,0.34303333333333336,0.5630573945395854,1.1456675146627484,0.04361545777777781,1.1638446948827115,1687392,1683136
frozenset({1687504}),frozenset({1683136}),0.6021666666666666,0.49146666666666666,0.3277,0.5442014946028232,1.1073009249921797,0.03175515555555558,1.115697676301514,1687504,1683136
frozenset({1683136}),frozenset({1687504}),0.49146666666666666,0.6021666666666666,0.3277,0.6667797069994574,1.1073009249921797,0.03175515555555558,1.1939048782142616,1683136,1687504
frozenset({1683136}),frozenset({1688064}),0.49146666666666666,0.8699333333333333,0.46986666666666665,0.9560499186109603,1.0989921663855011,0.04232343111111109,2.959418106995881,1683136,1688064
frozenset({1688064}),frozenset({1683136}),0.8699333333333333,0.49146666666666666,0.46986666666666665,0.540118016706261,1.0989921663855013,0.04232343111111109,1.105790945953452,1688064,1683136
frozenset({1683136}),frozenset({1688960}),0.49146666666666666,0.7210333333333333,0.40576666666666666,0.8256239826370049,1.1450566076052955,0.051402817777777776,1.599799507325295,1683136,1688960
frozenset({1688960}),frozenset({1683136}),0.7210333333333333,0.49146666666666666,0.40576666666666666,0.562757154084416,1.1450566076052957,0.051402817777777776,1.1630455205469796,1688960,1683136
frozenset({1683136}),frozenset({1708336}),0.49146666666666666,0.43146666666666667,0.3276,0.6665762344004341,1.5449078362185586,0.11554851555555556,1.7051374016815841,1683136,1708336
frozenset({1708336}),frozenset({1683136}),0.43146666666666667,0.49146666666666666,0.3276,0.7592707045735476,1.5449078362185586,0.11554851555555556,2.1124696619597776,1708336,1683136
